date,F107,Mag,Xbg,FI_max_smooth,FI_max_jitter
2014/3/12,147.6,17,7.40E-07,20.11918927754138,72.88081072245862
2014/3/13,147.7,20,7.30E-07,20.065413533834292,-8.065413534
2014/3/14,143.8,12,8.00E-07,19.79702517162442,-14.79702517
2014/3/15,139,11,5.90E-07,18.934128800261245,-12.8341288
2014/3/16,135.6,12,6.00E-07,17.664432821183134,-10.36443282
2014/3/17,136.4,10,5.90E-07,14.978326250408408,-12.97832625
2014/3/18,138.3,9,5.60E-07,10.624256292906022,-5.924256293
2014/3/19,149.2,9,7.50E-07,3.1546583850931196,6.745341614906881
2014/3/20,151.3,10,8.20E-07,2.4277868584504394,14.572213141549561
2014/3/21,152.6,13,6.10E-07,2.5263484798953533,0.1736515201046469
2014/3/22,154.9,15,6.10E-07,4.659463877083945,6.340536122916055
2014/3/23,157,25,7.10E-07,8.74315135665237,-3.743151357
2014/3/24,158.6,24,6.80E-07,13.211441647597061,-9.711441648
2014/3/25,152.8,15,6.10E-07,16.45701209545579,-15.0570121
2014/3/26,153.2,11,5.80E-07,19.570022883294904,-18.07002288
2014/3/27,144.8,12,5.50E-07,21.92732919254626,-17.12732919
2014/3/28,146.4,16,5.00E-07,23.155344883948665,2.844655116051335
2014/3/29,142.7,21,7.30E-07,23.96198103955506,76.03801896044494
2014/3/30,148.4,14,8.90E-07,24.373978424321315,-3.373978424
2014/3/31,152.4,11,9.10E-07,24.702615233736154,-10.70261523
2014/4/1,153.3,13,6.50E-07,23.272834259561606,-19.97283426
2014/4/2,154.7,13,7.00E-07,22.281006864988232,42.71899313501177
2014/4/3,153,13,4.80E-07,20.456227525334775,-14.95622753
2014/4/4,156.9,20,5.40E-07,17.573095782935344,-9.273095783
2014/4/5,142.1,7,3.90E-07,13.85743707093801,-11.95743707
2014/4/6,140.9,7,3.90E-07,9.433115397188484,-5.633115397
2014/4/7,139.9,7,5.50E-07,5.0318077803202925,-1.03180778
2014/4/8,132,6,3.50E-07,-2.028342596,3.228342595619453
2014/4/9,130.6,10,5.10E-07,3.64321673749586,-1.543216737
2014/4/10,136.7,9,8.00E-07,4.836122915985546,-0.136122916
2014/4/11,137.6,9,6.20E-07,5.608728342595537,3.7912716574044634
2014/4/12,135.9,11,5.70E-07,5.091892775416727,-0.091892775
2014/4/13,137.1,12,4.40E-07,9.973357306309104,-6.973357306
2014/4/14,150.3,12,6.00E-07,11.420594965674887,-3.920594966
2014/4/15,161.9,21,5.80E-07,5.717358613926034,2.8826413860739653
2014/4/16,183.9,20,8.70E-07,10.332428898332639,-0.332428898
2014/4/17,178.9,21,8.10E-07,14.386234063419208,-10.48623406
2014/4/18,172.3,23,8.10E-07,17.469284079764375,55.53071592023562
2014/4/19,169.3,21,8.10E-07,19.716319058515566,-15.01631906
2014/4/20,162.5,18,8.50E-07,21.11694017652797,-14.71694018
2014/4/21,158.8,17,7.90E-07,21.948806799607393,-16.8488068
2014/4/22,144.8,10,2.80E-07,22.227558025498205,-13.42755803
2014/4/23,136.1,11,7.80E-07,21.591533180777716,-16.49153318
2014/4/24,130.1,5,5.10E-07,19.968453743052994,-17.06845374
2014/4/25,124.7,5,6.10E-07,18.274828375285775,111.72517162471422
2014/4/26,120.7,3,4.40E-07,15.68944099378859,-13.28944099
2014/4/27,118.1,6,2.90E-07,13.48404707420706,-12.97404707
2014/4/28,120.8,5,2.50E-07,8.246093494605956,-4.846093495
2014/4/29,120.1,8,2.70E-07,12.473749591369547,-11.50374959
2014/4/30,123.6,8,2.70E-07,12.316737495913518,-10.8167375
2014/5/1,125.7,11,2.80E-07,11.943151356652324,-11.22315136
2014/5/2,135.4,18,5.40E-07,11.162340634194017,-6.762340634
2014/5/3,132.6,16,5.60E-07,9.76848643347485,-4.468486433
2014/5/4,131.5,17,5.50E-07,7.549624060150264,1.6503759398497353
2014/5/5,139,18,8.10E-07,4.823439032363444,3.176560967636556
2014/5/6,138.9,16,7.30E-07,12.836842105262969,5.163157894737031
2014/5/7,145.9,11,8.30E-07,13.575743707093622,-1.575743707
2014/5/8,148.1,16,7.80E-07,13.755102974828173,38.244897025171824
2014/5/9,152.3,14,6.60E-07,13.921023210199207,-6.12102321
2014/5/10,152.1,17,7.20E-07,13.42617848970232,-4.72617849
2014/5/11,164.4,16,8.10E-07,12.491984308597397,-6.091984309
2014/5/12,162.9,12,7.00E-07,10.822719843085816,-8.522719843
2014/5/13,159.4,10,6.40E-07,9.419287348806662,-2.619287349
2014/5/14,163.2,15,6.50E-07,7.081693363844289,1.2183066361557113
2014/5/15,152.1,18,5.80E-07,5.638215102974745,-0.638215103
2014/5/16,138.7,15,5.10E-07,4.045178162798241,1.6548218372017596
2014/5/17,133.5,13,5.00E-07,2.9813010787838725,0.3186989212161273
2014/5/18,127.5,13,4.40E-07,1.8205622752533235,1.9794377247466763
2014/5/19,116.9,9,3.90E-07,4.269107551487352,-3.069107551
2014/5/20,117.2,10,3.40E-07,4.294952598888463,-2.394952599
2014/5/21,113.9,7,3.40E-07,4.339476953252633,-2.039476953
2014/5/22,111.3,8,2.80E-07,4.185145472376532,2.2148545276234683
2014/5/23,116.3,13,3.30E-07,3.8119352729649654,-2.311935273
2014/5/24,124.5,12,4.90E-07,2.983609022556347,10.016390977443653
2014/5/25,113,19,4.10E-07,3.305331807780272,0.494668192219728
2014/5/26,108.2,9,3.80E-07,3.5189637136318543,-1.418963714
2014/5/27,105.9,6,3.20E-07,2.9949689440993343,1.905031055900666
2014/5/28,99.4,5,2.50E-07,3.2789833278848812,-1.578983328
2014/5/29,102.7,4,2.40E-07,3.4357992808106723,-2.035799281
2014/5/30,101.6,4,2.40E-07,3.1843772474664456,-2.744377247
2014/5/31,103.7,4,2.50E-07,-8.744455704,10.044455704478466
2014/6/1,103.3,8,2.50E-07,-7.321049363,9.721049362536673
2014/6/2,105.3,4,2.40E-07,0.5128506047727956,-0.062850605
2014/6/3,107,5,2.80E-07,8.059467146126067,4.940532853873933
2014/6/4,105.4,5,2.30E-07,16.769895390650294,-14.66989539
2014/6/5,110.5,10,2.70E-07,24.252929061784545,-23.70292906
2014/6/6,133,21,3.70E-07,30.726188296828575,-16.7261883
2014/6/7,136.7,20,4.30E-07,36.474700882640846,-33.47470088
2014/6/8,148.6,16,5.10E-07,40.768195488721204,-35.56819549
2014/6/9,161.2,21,6.60E-07,43.68780974174503,-34.68780974
2014/6/10,166.2,20,9.40E-07,45.09929715593265,174.90070284406738
2014/6/11,168.4,22,1.00E-06,45.371346845373644,54.628653154626356
2014/6/12,174.5,31,1.10E-06,44.364092840797,-13.36409284
2014/6/13,152.7,28,1.10E-06,41.715433148087,-15.71543315
2014/6/14,143.5,25,1.20E-06,38.622363517488814,-24.62236352
2014/6/15,130.2,12,1.10E-06,33.598479895390156,-22.5984799
2014/6/16,116.8,12,7.00E-07,26.944802222948283,-18.64480222
2014/6/17,114.3,12,3.70E-07,20.136753841124253,-15.43675384
2014/6/18,110.8,10,4.00E-07,11.181049362536614,-7.181049363
2014/6/19,111.1,7,2.50E-07,1.1394671461261687,2.8605328538738313
2014/6/20,102.2,8,2.90E-07,-9.620127493,14.620127492644519
2014/6/21,101.2,8,2.00E-07,-2.982141223,5.08214122262173
2014/6/22,94.2,10,1.60E-07,0.7431284733572956,0.04687152664270444
2014/6/23,92.6,5,1.60E-07,1.2137397842431985,-0.213739784
2014/6/24,93.5,3,1.70E-07,1.9112880026152057,0.18871199738479438
2014/6/25,97,4,1.80E-07,2.3767669172931982,-1.416766917
2014/6/26,100,5,2.30E-07,2.7249525988884855,-0.524952599
2014/6/27,104.2,6,4.60E-07,3.0755246812683428,-2.105524681
2014/6/28,114.6,7,6.20E-07,-0.098421053,4.2984210526315785
2014/6/29,125.7,8,6.80E-07,1.5835011441647366,3.3164988558352637
2014/6/30,140.5,18,7.70E-07,3.1846126185027317,0.21538738149726822
2014/7/1,151.8,19,9.60E-07,5.611222621771737,8.388777378228262
2014/7/2,169.4,17,8.90E-07,7.60873814972202,-5.80873815
2014/7/3,178.1,14,8.80E-07,9.112281791434976,-6.512281791
2014/7/4,187.6,24,1.00E-06,10.659960771493795,-6.459960771
2014/7/5,193,22,9.60E-07,11.840885910428069,-9.94088591
2014/7/6,201,31,1.20E-06,12.550268061457807,-8.550268061
2014/7/7,197.9,28,9.80E-07,12.92025825433129,-8.620258254
2014/7/8,201.4,28,1.00E-06,12.744658385092983,52.25534161490702
2014/7/9,198.4,22,1.00E-06,12.387538411245323,-0.387538411
2014/7/10,177.4,13,9.20E-07,11.774249754262657,3.225750245737343
2014/7/11,166.3,13,9.50E-07,10.679074860817103,-6.079074861
2014/7/12,145,11,8.00E-07,10.222003922879876,-5.622003923
2014/7/13,126.8,9,5.90E-07,8.710408630545803,-2.310408631
2014/7/14,109.4,5,4.00E-07,6.84311539767561,-5.843115398
2014/7/15,100.6,2,2.70E-07,4.853854201386002,-3.653854201
2014/7/16,92.1,1,1.70E-07,2.4835861400751518,-1.97358614
2014/7/17,88.6,0,1.30E-07,-0.02453743,0.22453742960444556
2014/7/18,88.5,2,1.20E-07,-2.687188623,2.967188622723073
2014/7/19,86.1,2,1.10E-07,-0.170238639,0.550238639019285
2014/7/20,87.1,3,1.50E-07,-0.498826413,0.4988264227852168
2014/7/21,90.1,1,2.10E-07,-0.927152663,1.5171526632101862
2014/7/22,92.6,3,1.80E-07,-0.870843412,1.1508434118698792
2014/7/23,99.1,4,2.00E-07,0.7170774772278417,-0.147077477
2014/7/24,104.1,4,2.50E-07,2.45550506782932,-0.355505068
2014/7/25,106.5,7,2.80E-07,3.700993789486706,-1.500993789
2014/7/26,116.5,8,4.20E-07,4.897119974334678,-3.097119974
2014/7/27,121.4,7,4.30E-07,5.929715593605667,-3.429715594
2014/7/28,132.2,14,5.00E-07,6.705361229189179,-4.305361229
2014/7/29,141.6,19,5.10E-07,7.158607387786753,-2.558607388
2014/7/30,151.9,19,7.10E-07,7.588349133144707,1.4116508668552932
2014/7/31,156.4,14,6.70E-07,7.846211180124108,17.153788819875892
2014/8/1,168.4,22,8.20E-07,7.918960444589619,12.081039555410381
2014/8/2,155.6,20,7.80E-07,7.744766263484685,-5.044766263
2014/8/3,151.7,18,6.30E-07,7.322236024844613,-4.822236025
2014/8/4,139.3,12,5.50E-07,6.760310559006111,-3.360310559
2014/8/5,139.3,14,5.40E-07,5.964445897351988,-3.464445897
2014/8/6,136.6,9,4.80E-07,4.884109186008428,-3.184109186
2014/8/7,136.2,6,6.00E-07,3.7604576659038353,-1.560457666
2014/8/8,123,8,4.80E-07,2.4664236678652793,2.0335763321347207
2014/8/9,113.1,9,3.90E-07,1.202464857796648,1.4975351422033523
2014/8/10,108.4,4,3.40E-07,0.09273945733899785,1.5072605426610022
2014/8/11,104.5,6,3.00E-07,-1.007734554,2.3077345537757292
2014/8/12,104,5,2.80E-07,0.3814612618502722,0.40853873814972785
2014/8/13,102.9,4,3.20E-07,1.3555214122261978,-0.615521412
2014/8/14,102.7,7,2.50E-07,-0.651392612,1.5313926119646857
2014/8/15,113.1,12,3.30E-07,0.1683687479568456,1.3316312520431544
2014/8/16,112,15,3.50E-07,3.629483491336985,-0.929483491
2014/8/17,115.1,14,3.30E-07,6.75908466819212,-4.959084668
2014/8/18,110.6,6,2.70E-07,9.655374305328396,-7.855374305
2014/8/19,110.7,6,2.60E-07,12.148198757763797,-10.24819876
2014/8/20,118.3,6,3.80E-07,14.219676364824895,-9.319676365
2014/8/21,128.3,7,5.80E-07,15.566570774762765,18.433429225237234
2014/8/22,126.4,14,5.30E-07,16.827685518142935,-4.827685518
2014/8/23,132,11,5.00E-07,17.430591696632632,-11.4305917
2014/8/24,140.9,15,5.90E-07,16.34345210853196,42.65654789146804
2014/8/25,151.5,13,4.80E-07,16.469532526969353,22.530467473030647
2014/8/26,128.1,8,4.80E-07,16.129650212487505,-10.52965021
2014/8/27,122.8,12,4.20E-07,15.176135992154075,-10.87613599
2014/8/28,118.6,9,3.50E-07,14.000424975481977,-12.10042498
2014/8/29,120.1,5,3.50E-07,10.264988558352252,-5.964988558
2014/8/30,123.1,7,4.60E-07,9.530663615560501,-6.230663616
2014/8/31,124.8,8,5.10E-07,-0.478358941,7.5783589408303325
2014/9/1,126.6,8,4.50E-07,4.106309251389282,-2.006309251
2014/9/2,136.3,9,1.20E-06,7.816999019287234,-4.116999019
2014/9/3,137.7,0,1.00E-06,10.636972866949828,14.363027133050172
2014/9/4,146,11,1.00E-06,16.536122915985374,-10.23612292
2014/9/5,143.9,17,9.10E-07,22.5758090879369,-15.87580909
2014/9/6,157.3,23,1.10E-06,25.96008499509605,-14.960085
2014/9/7,160.2,19,9.80E-07,28.05809087937193,-20.25809088
2014/9/8,163.9,23,8.80E-07,28.95116050997015,16.04883949002985
2014/9/9,159.3,21,1.10E-06,29.849329846354582,-26.64932985
2014/9/10,174.6,17,7.60E-07,29.869499836547458,130.13050016345255
2014/9/11,151.4,19,8.70E-07,28.98993135011399,-7.98993135
2014/9/12,152,13,6.90E-07,27.124452435436023,-17.62445244
2014/9/13,145.1,11,6.50E-07,23.17747629944392,-19.4774763
2014/9/14,139.3,15,7.20E-07,21.74351095129095,-6.743510951
2014/9/15,132.9,15,5.70E-07,18.63814972213114,-15.53814972
2014/9/16,132.7,12,5.50E-07,14.65109512912695,-12.55109513
2014/9/17,132.8,7,6.10E-07,10.334161490683076,-2.834161491
2014/9/18,120.2,5,5.30E-07,2.995913697286651,9.004086302713349
2014/9/19,121.8,7,4.80E-07,2.2787185354690744,1.0212814645309254
2014/9/20,119.1,6,4.50E-07,-1.496665577,2.596665576985923
2014/9/21,123.9,11,4.90E-07,7.673913043478148,-2.473913043
2014/9/22,135.8,6,4.70E-07,5.648741418764217,-4.048741419
2014/9/23,138.2,9,5.70E-07,8.550016345210727,14.449983654789273
2014/9/24,144.7,8,6.10E-07,11.13255966001945,-4.13255966
2014/9/25,166.9,13,1.00E-06,14.099215429878837,-8.49921543
2014/9/26,170.2,18,1.10E-06,15.68685845047378,-7.08685845
2014/9/27,181.4,16,1.00E-06,16.68440666884578,-6.684406669
2014/9/28,181.1,23,1.30E-06,17.387316116377647,33.61268388362235
2014/9/29,175,24,1.20E-06,17.540143837855247,-12.14014384
2014/9/30,162.1,25,1.00E-06,17.635044132069044,-15.03504413
2014/10/1,155.1,24,1.20E-06,17.03543641712953,-10.33543642
2014/10/2,149,10,1.00E-06,16.08453743053262,56.91546256946738
2014/10/3,136.7,12,1.10E-06,14.404861065707536,-5.404861066
2014/10/4,127.5,8,4.50E-07,12.768329519450614,-11.06832952
2014/10/5,128.4,11,4.10E-07,11.696263484239774,-10.19626348
2014/10/6,130,9,5.00E-07,7.5909512910230985,-4.590951291
2014/10/7,125.4,6,3.80E-07,6.587960117714842,-4.987960118
2014/10/8,126.4,5,3.50E-07,4.857051324236607,-1.057051324
2014/10/9,118.9,7,5.40E-07,1.5840372675678074,12.415962732432192
2014/10/10,120.8,7,3.00E-07,2.2845766597057526,0.7154233402942474
2014/10/11,112,3,3.20E-07,5.105711017486032,-3.305711017
2014/10/12,110.5,2,2.90E-07,-0.707577639,3.2075776388231363
2014/10/13,113.1,3,3.50E-07,11.778904871882794,-11.14890487
2014/10/14,132.6,5,3.70E-07,3.1292971569924313,18.870702843007567
2014/10/15,125.8,7,1.30E-06,13.995184701957946,-13.99518469
2014/10/16,138.9,5,1.10E-06,19.907819549931055,23.092180450068945
2014/10/17,145.8,6,1.00E-06,29.387371691104505,-22.68737169
2014/10/18,172.4,6,8.30E-07,49.07035632652428,-33.07035633
2014/10/19,173.1,11,1.20E-06,69.33650539473255,40.663494605267445
2014/10/20,204,11,1.30E-06,86.36986596993663,-41.36986597
2014/10/21,199,11,1.50E-06,101.11996404102172,-89.11996404
2014/10/22,216.3,15,1.50E-06,111.71429225264302,48.28570774735698
2014/10/23,227.1,15,1.30E-06,118.05222948678806,-107.0522295
2014/10/24,217.8,14,1.60E-06,116.99378881962562,193.00621118037438
2014/10/25,219.3,13,1.80E-06,117.55786204585968,-17.55786205
2014/10/26,216.6,13,1.80E-06,110.07028440666723,89.92971559333277
2014/10/27,187.8,12,2.60E-06,105.56178489702363,94.43821510297637
2014/10/28,167.2,13,2.40E-06,90.13638443935794,-24.13638444
2014/10/29,150.4,13,2.40E-06,84.42327558025374,-61.42327558
2014/10/30,140.4,13,1.30E-06,81.34285714285596,-46.34285714
2014/10/31,121.2,6,8.50E-07,72.5992808107214,-64.39928081
2014/11/1,119.9,6,4.90E-07,57.6317423994761,-50.4317424
2014/11/2,124.4,6,4.20E-07,51.66390977443533,-42.26390977
2014/11/3,125.2,6,5.10E-07,33.15642366786482,31.84357633213518
2014/11/4,129.4,7,7.40E-07,37.889865969270446,-11.88986597
2014/11/5,145.2,15,7.40E-07,29.161196469434024,49.838803530565976
2014/11/6,135.5,13,9.90E-07,29.671167048054482,24.328832951945518
2014/11/7,145.5,11,9.60E-07,38.924681268387786,121.07531873161221
2014/11/8,132,12,6.90E-07,41.16482510624327,-36.76482511
2014/11/9,131.7,11,7.10E-07,39.75796011768493,-16.75796012
2014/11/10,136.1,10,6.60E-07,38.04086302713249,-30.44086303
2014/11/11,142.3,10,9.40E-07,33.784014383785056,-27.08401438
2014/11/12,152.9,7,8.20E-07,27.55505067015324,-22.45505067
2014/11/13,153.5,12,9.30E-07,20.42196796338643,-12.02196796
2014/11/14,161,12,8.10E-07,16.849035632559414,-11.44903563
2014/11/15,160.6,13,7.20E-07,10.596763648250906,26.403236351749094
2014/11/16,171.5,12,9.50E-07,8.406276560967513,48.59372343903249
2014/11/17,167.5,12,7.90E-07,5.1628309905197005,1.3371690094802995
2014/11/18,167.4,12,8.90E-07,12.467832625040678,-10.56783263
2014/11/19,169.6,11,9.20E-07,10.836809414841289,-8.236809415
2014/11/20,168.1,12,8.80E-07,10.823537103628476,-3.223537104
2014/11/21,162.5,13,7.70E-07,8.763255966001832,-6.863255966
2014/11/22,166.6,13,8.60E-07,7.479078130107769,0.6209218698922303
2014/11/23,173.1,17,8.90E-07,5.990944753187228,-2.490944753
2014/11/24,144.4,16,9.30E-07,1.249166394246467,2.8508336057535324
2014/11/25,169.4,19,8.30E-07,0.3589735207584116,1.3410264792415885
2014/11/26,170.9,11,8.70E-07,2.749983654789105,0.4500163452108952
2014/11/27,178.8,17,1.40E-06,7.705459300424862,0.49454069957513713
2014/11/28,181.4,18,1.10E-06,9.603072899640264,-2.1030729
2014/11/29,177.3,21,9.10E-07,10.46194834913355,-3.761948349
2014/11/30,177.3,20,7.90E-07,11.308859104282277,-9.208859104
2014/12/1,168.1,18,6.70E-07,12.41879699248102,5.58120300751898
2014/12/2,167.7,15,1.00E-06,12.809741745668333,-6.309741746
2014/12/3,154.2,13,7.60E-07,12.755998692382946,-8.955998692
2014/12/4,157.6,11,7.10E-07,12.409970578620282,48.59002942137972
2014/12/5,136.8,9,5.20E-07,12.635403726707889,2.3645962732921113
2014/12/6,128.7,9,6.90E-07,12.438966982673893,-8.038966983
2014/12/7,131.8,4,5.60E-07,7.400784570120845,-4.70078457
2014/12/8,132.6,5,5.70E-07,5.96475972540037,-3.764759725
2014/12/9,139.7,8,8.30E-07,9.09584831644315,-0.495848316
2014/12/10,149.8,9,7.20E-07,2.354985289310194,3.5450147106898062
2014/12/11,147.5,12,7.20E-07,9.264302059496432,-5.464302059
2014/12/12,154.2,14,7.30E-07,16.437070938214866,-12.43707094
2014/12/13,159.8,10,7.80E-07,22.07767244197418,-7.077672442
2014/12/14,166.4,17,8.30E-07,26.197515527949925,-10.19751553
2014/12/15,169.3,20,8.90E-07,33.96694998365429,-26.96694998
2014/12/16,184.6,19,9.20E-07,38.15459300424919,-32.554593
2014/12/17,198.5,23,1.20E-06,39.73530565544237,47.26469434455763
2014/12/18,213.2,21,1.40E-06,41.53455377574309,27.465446224256908
2014/12/19,215.7,22,1.20E-06,41.952206603464575,-28.9522066
2014/12/20,203.2,21,1.30E-06,41.52919254658324,138.47080745341677
2014/12/21,205.8,23,1.30E-06,39.734063419417524,-27.73406342
2014/12/22,179.2,16,1.10E-06,36.43844393592624,-26.43844394
2014/12/23,165.9,17,9.70E-07,31.869728669499363,-26.96972867
2014/12/24,151.4,6,1.00E-06,26.38934292252331,-22.68934292
2014/12/25,145.3,10,1.10E-06,20.258090879372048,-15.95809088
2014/12/26,137,13,6.90E-07,13.111343576331944,-6.611343576
2014/12/27,134.1,13,5.20E-07,4.690748610657007,17.309251389342993
2014/12/28,132.6,10,4.30E-07,2.9149068322980938,0.38509316770190605
2014/12/29,131.5,10,4.80E-07,1.3981693363844192,1.2018306636155809
2014/12/30,130.4,10,4.40E-07,-4.004936254,6.604936253677616
2014/12/31,133.6,9,5.80E-07,5.754200719189193,-4.054200719
2015/1/1,137.5,13,4.90E-07,6.141189931350024,-4.041189931
2015/1/2,145.8,15,4.90E-07,6.311474338018867,-5.111474338
2015/1/3,148.7,14,5.70E-07,3.4542987904543447,7.545701209545655
2015/1/4,149.7,16,6.70E-07,3.8920889179469835,9.107911082053016
2015/1/5,141.9,15,7.20E-07,5.703040209218615,1.696959790781385
2015/1/6,141.9,9,7.20E-07,7.352010460934837,2.3479895390651624
2015/1/7,147.2,9,7.00E-07,10.158319711765134,-5.858319712
2015/1/8,157.2,5,8.00E-07,11.421902582294699,-7.221902582
2015/1/9,151.2,13,7.70E-07,12.094115724122084,-2.494115724
2015/1/10,151.9,17,6.90E-07,12.441680287950128,-9.141680288
2015/1/11,153.7,24,8.20E-07,11.95501798021885,-7.75501798
2015/1/12,158.6,19,1.00E-06,11.096109840483656,-3.99610984
2015/1/13,150.2,19,7.50E-07,10.634651847822662,45.36534815217734
2015/1/14,141.8,16,9.10E-07,10.748414515475488,11.251585484524512
2015/1/15,131.4,7,6.50E-07,10.92546583951929,-8.32546584
2015/1/16,124.7,8,5.20E-07,9.99588100792401,-8.195881008
2015/1/17,121.9,3,4.60E-07,9.630892449587959,-9.63089244
2015/1/18,125.8,5,4.60E-07,8.285616215508215,-7.285616216
2015/1/19,130,7,5.10E-07,6.578751226900852,-3.278751227
2015/1/20,125.6,4,4.90E-07,5.412062766538004,-2.512062767
2015/1/21,123.9,3,6.00E-07,5.385452763154547,4.514547236845454
2015/1/22,120.3,5,4.50E-07,4.841647597920818,9.158352402079181
2015/1/23,121.1,8,4.10E-07,4.164138607875061,0.13586139212493897
2015/1/24,125.3,7,3.60E-07,7.490748610931567,-5.490748611
2015/1/25,126.6,7,4.30E-07,8.855083360604642,-7.455083361
2015/1/26,147,13,7.00E-07,9.657240928159387,1.3427590718406126
2015/1/27,158.1,15,9.60E-07,10.222883294635352,-4.522883295
2015/1/28,159.3,17,9.50E-07,10.2281791435108,3.7718208564891995
2015/1/29,171.8,20,9.40E-07,9.883916312520286,11.116083687479714
2015/1/30,159.4,17,8.60E-07,8.238705459300304,15.761294540699696
2015/1/31,153.5,14,6.30E-07,7.823569794050227,-6.123569794
2015/2/1,141.7,12,7.00E-07,8.266328865642246,-5.066328866
2015/2/2,144,8,6.80E-07,8.636547891467671,-6.036547891
2015/2/3,149.3,11,7.80E-07,8.58886564236666,-4.688865642
2015/2/4,154.4,7,7.50E-07,8.02815626021564,3.97184373978436
2015/2/5,141.9,9,5.90E-07,6.999895390650435,-3.699895391
2015/2/6,143.3,9,6.20E-07,6.423684210526221,-4.923684211
2015/2/7,153,13,7.50E-07,5.324344557044707,-3.024344557
2015/2/8,152.8,17,7.30E-07,4.594890487087216,-1.494890487
2015/2/9,145.8,14,8.00E-07,4.815746976135921,19.18425302386408
2015/2/10,141,17,9.10E-07,5.662003922850522,2.637996077149479
2015/2/11,131.1,3,5.20E-07,5.185606407322579,-4.185606407
2015/2/12,127.6,6,4.60E-07,4.686515201046024,1.3134847989539757
2015/2/13,124.9,7,4.30E-07,3.9988721804510687,-3.03887218
2015/2/14,120.4,6,3.80E-07,3.2778849297155452,-2.56788493
2015/2/15,119.6,3,3.60E-07,3.2952108526609516,-2.395210853
2015/2/16,118.1,3,3.60E-07,2.702526969349421,-1.822526969
2015/2/17,118.5,3,3.80E-07,1.8386498856129185,-1.108649886
2015/2/18,121,7,4.00E-07,0.6732036616018208,2.826796338398179
2015/2/19,118.7,6,3.80E-07,-0.429182739,1.629182738970246
2015/2/20,119.7,4,4.20E-07,-1.443141549,3.743141548859083
2015/2/21,116.1,4,3.30E-07,-4.215322,5.415321999839756
2015/2/22,117.5,4,3.00E-07,-0.641082052,1.5610820520300654
2015/2/23,116.8,3,3.30E-07,2.472745996433439,-1.372745996
2015/2/24,114.4,4,2.80E-07,4.196171952677284,-2.796171953
2015/2/25,111,4,2.80E-07,2.8516672125825,-2.851667203
2015/2/26,111.3,3,2.50E-07,8.769009481281337,-8.349009481
2015/2/27,118,9,3.30E-07,10.752870220035799,-9.75287022
2015/2/28,123.4,10,4.40E-07,14.002929062713097,-8.402929063
2015/3/1,127.6,7,6.20E-07,9.093383459460473,-2.293383459
2015/3/2,130.4,4,9.40E-07,18.723981694030456,22.276018305969544
2015/3/3,125.1,2,5.20E-07,29.172886564723342,52.82711343527666
2015/3/4,124.2,2,5.10E-07,38.34212487768495,-35.54212488
2015/3/5,140.2,2,6.70E-07,45.83412226220593,-33.83412226
2015/3/6,127.4,3,1.00E-06,51.33072245807051,-21.33072246
2015/3/7,137.8,4,5.90E-07,55.496528276654956,36.503471723345044
2015/3/8,124.2,8,6.60E-07,57.65811703170887,-55.15811703
2015/3/9,122.9,4,5.00E-07,58.23497875122504,-0.234978751
2015/3/10,120.9,8,5.40E-07,56.29091206276478,-5.290912063
2015/3/11,131.7,9,6.80E-07,53.04684537430455,156.95315462569545
2015/3/12,126.7,10,9.50E-07,47.829617522065334,-5.829617522
2015/3/13,119.4,12,4.80E-07,43.51118012422297,-25.51118012
2015/3/14,115.6,10,4.10E-07,42.32615233736452,-29.32615234
2015/3/15,114.4,10,4.60E-07,34.50794377247416,-22.50794377
2015/3/16,117.2,10,3.60E-07,26.274109186008115,-10.27410919
2015/3/17,114.3,11,3.30E-07,18.28806799607688,-8.288067996
2015/3/18,114.8,13,6.00E-07,15.106015037593762,-5.806015038
2015/3/19,109.3,11,3.50E-07,5.489244851258502,-3.289244851
2015/3/20,112.7,2,4.80E-07,-0.565576986,8.465576985943112
2015/3/21,113.6,3,4.00E-07,-6.262128146,7.962128146
2015/3/22,122.4,9,4.00E-07,2.9865642361196025,-1.686564236
2015/3/23,128.1,11,4.70E-07,3.6805655440470195,-0.080565544
2015/3/24,133,16,4.80E-07,3.2737495913991017,-1.773749591
2015/3/25,137.8,14,5.40E-07,2.6285877740568426,6.071412225943156
2015/3/26,136.1,10,4.50E-07,2.1986270027753845,0.6013729972246153
2015/3/27,137.8,11,5.00E-07,2.3579110827198084,-0.557911083
2015/3/28,145.6,8,7.90E-07,2.4901928743020227,-0.090192874
2015/3/29,144.5,5,9.10E-07,2.0042661009610687,1.1957338990389315
2015/3/30,133.6,4,6.60E-07,1.8832298146747024,2.8167701853252978
2015/3/31,128.1,4,4.70E-07,2.2263975165870873,-1.476397517
2015/4/1,124.1,5,3.90E-07,2.488002616309215,-2.488002606
2015/4/2,121.3,2,4.10E-07,2.327835895142169,-1.027835895
2015/4/3,119.9,2,4.10E-07,2.8646616551454303,-1.164661655
2015/4/4,122.4,4,3.90E-07,3.4711507032134175,0.32884929678658237
2015/4/5,122.2,4,4.80E-07,4.059136973432435,-1.059136973
2015/4/6,125.6,7,4.10E-07,4.517898006580516,-1.517898007
2015/4/7,111.2,5,3.30E-07,5.0613599223046,-3.961359922
2015/4/8,106,5,2.00E-07,5.371902583304921,8.628097416695079
2015/4/9,111.3,5,2.50E-07,5.881301079480136,0.31869892051986426
2015/4/10,115.1,5,4.00E-07,6.401585486018213,1.4984145139817873
